"Participant","Condition","RT","Error","Frequency"
"1","speed",0.456,TRUE,"High"
"1","speed",0.421,TRUE,"High"
"1","speed",0.735,TRUE,"very_low"
"1","speed",1.484,TRUE,"nw_High"
"1","speed",0.58,TRUE,"nw_very_low"
"1","speed",0.734,TRUE,"nw_High"
"1","speed",0.696,FALSE,"low"
"1","speed",0.538,FALSE,"very_low"
"1","speed",0.48,TRUE,"nw_High"
"1","speed",0.431,FALSE,"very_low"
"1","speed",0.456,TRUE,"High"
"1","speed",0.642,TRUE,"nw_low"
"1","speed",0.65,TRUE,"low"
"1","speed",0.534,TRUE,"nw_low"
"1","speed",0.989,FALSE,"very_low"
"1","speed",0.507,TRUE,"High"
"1","speed",0.432,TRUE,"low"
"1","speed",0.613,TRUE,"nw_High"
"1","speed",0.52,TRUE,"nw_low"
"1","speed",0.489,TRUE,"nw_High"
"1","speed",0.47,TRUE,"nw_High"
"1","speed",0.823,FALSE,"very_low"
"1","speed",0.712,TRUE,"low"
"1","speed",0.73,TRUE,"nw_very_low"
"1","speed",0.47,TRUE,"nw_very_low"
"1","speed",0.494,TRUE,"very_low"
"1","speed",0.769,TRUE,"nw_High"
"1","speed",0.629,TRUE,"nw_very_low"
"1","speed",0.48,FALSE,"very_low"
"1","speed",0.504,TRUE,"High"
"1","speed",0.994,TRUE,"nw_High"
"1","speed",0.473,TRUE,"nw_very_low"
"1","speed",0.582,FALSE,"nw_low"
"1","speed",1.391,TRUE,"low"
"1","speed",0.546,TRUE,"nw_High"
"1","speed",0.484,TRUE,"High"
"1","speed",0.539,TRUE,"High"
"1","speed",0.558,TRUE,"High"
"1","speed",0.436,TRUE,"nw_low"
"1","speed",0.495,TRUE,"low"
"1","speed",0.479,TRUE,"High"
"1","accuracy",0.768,TRUE,"nw_High"
"1","accuracy",0.544,TRUE,"very_low"
"1","accuracy",0.573,TRUE,"nw_low"
"1","accuracy",0.582,TRUE,"low"
"1","accuracy",0.539,TRUE,"very_low"
"1","accuracy",0.504,FALSE,"very_low"
"1","accuracy",0.586,TRUE,"low"
"1","accuracy",0.651,TRUE,"nw_low"
"1","accuracy",0.548,TRUE,"nw_High"
"1","accuracy",0.598,TRUE,"nw_High"
"1","accuracy",0.475,TRUE,"low"
"1","accuracy",0.818,TRUE,"nw_low"
"1","accuracy",0.627,TRUE,"nw_low"
"1","accuracy",0.622,TRUE,"High"
"1","accuracy",0.573,TRUE,"nw_High"
"1","accuracy",0.534,TRUE,"High"
"1","accuracy",0.583,TRUE,"nw_High"
"1","accuracy",0.715,TRUE,"nw_low"
"1","accuracy",0.696,TRUE,"nw_low"
"1","accuracy",0.695,TRUE,"nw_low"
"1","accuracy",0.607,TRUE,"nw_High"
"1","accuracy",0.5,TRUE,"nw_High"
"1","accuracy",0.533,TRUE,"low"
"1","accuracy",0.441,TRUE,"low"
"1","accuracy",0.72,TRUE,"nw_High"
"1","accuracy",0.808,TRUE,"low"
"1","accuracy",0.548,TRUE,"very_low"
"1","accuracy",0.5,TRUE,"High"
"1","accuracy",0.838,TRUE,"nw_very_low"
"1","accuracy",0.822,TRUE,"nw_very_low"
"1","accuracy",0.47,TRUE,"nw_low"
"1","accuracy",0.431,TRUE,"nw_very_low"
"1","accuracy",0.49,TRUE,"nw_very_low"
"1","accuracy",2.462,TRUE,"very_low"
"1","accuracy",0.597,TRUE,"very_low"
"1","accuracy",0.504,TRUE,"nw_very_low"
"1","accuracy",0.475,TRUE,"High"
"1","accuracy",0.607,TRUE,"very_low"
"1","accuracy",0.471,TRUE,"High"
"1","accuracy",0.52,TRUE,"High"
"1","accuracy",0.754,TRUE,"low"
"1","accuracy",0.461,TRUE,"High"
"1","accuracy",0.411,TRUE,"High"
"1","accuracy",0.49,TRUE,"High"
"1","accuracy",0.69,TRUE,"nw_low"
"1","accuracy",0.602,TRUE,"low"
"1","accuracy",0.471,TRUE,"High"
"1","accuracy",0.681,TRUE,"nw_High"
"1","accuracy",0.407,TRUE,"High"
"1","accuracy",0.578,TRUE,"low"
"1","accuracy",0.705,TRUE,"low"
"1","accuracy",0.563,TRUE,"nw_low"
"1","accuracy",0.568,TRUE,"nw_low"
"1","accuracy",0.519,TRUE,"nw_High"
"1","accuracy",0.465,TRUE,"High"
"1","accuracy",0.441,TRUE,"High"
"1","accuracy",0.779,TRUE,"nw_low"
"1","accuracy",1.273,TRUE,"nw_High"
"1","accuracy",0.554,TRUE,"very_low"
"1","accuracy",0.715,TRUE,"low"
"1","accuracy",0.583,TRUE,"nw_very_low"
"1","accuracy",0.558,TRUE,"nw_very_low"
"1","accuracy",0.651,TRUE,"very_low"
"1","accuracy",0.51,TRUE,"High"
"1","accuracy",0.51,TRUE,"low"
"1","accuracy",0.754,TRUE,"very_low"
"1","accuracy",0.641,TRUE,"nw_very_low"
"1","accuracy",0.651,TRUE,"very_low"
"1","accuracy",0.593,TRUE,"nw_very_low"
"1","accuracy",0.597,TRUE,"nw_High"
"1","accuracy",0.495,TRUE,"High"
"1","accuracy",1.732,TRUE,"very_low"
"1","accuracy",0.656,TRUE,"very_low"
"1","accuracy",0.554,TRUE,"nw_very_low"
"1","accuracy",0.499,TRUE,"nw_High"
"1","accuracy",0.558,TRUE,"nw_very_low"
"1","accuracy",0.49,TRUE,"nw_very_low"
"1","accuracy",0.475,TRUE,"High"
"1","accuracy",0.583,TRUE,"nw_High"
"1","accuracy",0.647,FALSE,"very_low"
"1","accuracy",0.859,TRUE,"low"
"1","accuracy",0.583,TRUE,"nw_very_low"
"1","accuracy",0.519,TRUE,"nw_High"
"1","accuracy",0.47,TRUE,"nw_low"
"1","accuracy",0.46,TRUE,"nw_High"
"1","accuracy",0.48,TRUE,"nw_very_low"
"1","accuracy",0.861,TRUE,"nw_low"
"1","accuracy",0.735,TRUE,"nw_low"
"1","accuracy",0.48,TRUE,"nw_very_low"
"1","accuracy",0.592,TRUE,"low"
"1","accuracy",0.485,TRUE,"nw_low"
"1","accuracy",0.465,TRUE,"low"
"1","accuracy",0.658,TRUE,"very_low"
"1","accuracy",0.475,TRUE,"nw_very_low"
"1","accuracy",0.827,TRUE,"low"
"1","accuracy",0.646,TRUE,"very_low"
"1","speed",0.577,TRUE,"low"
"1","speed",0.362,TRUE,"low"
"1","speed",0.544,TRUE,"nw_High"
"1","speed",0.519,TRUE,"nw_High"
"1","speed",0.426,TRUE,"High"
"1","speed",0.353,TRUE,"High"
"1","speed",0.381,TRUE,"very_low"
"1","speed",0.475,TRUE,"nw_low"
"1","speed",0.544,TRUE,"very_low"
"1","speed",0.451,TRUE,"High"
"1","speed",0.431,TRUE,"High"
"1","speed",0.603,TRUE,"nw_low"
"1","speed",0.514,FALSE,"nw_very_low"
"1","speed",0.524,FALSE,"low"
"1","speed",0.534,TRUE,"low"
"1","speed",0.47,TRUE,"low"
"1","speed",0.45,TRUE,"low"
"1","speed",0.421,TRUE,"low"
"1","speed",0.441,TRUE,"low"
"1","speed",0.495,TRUE,"nw_very_low"
"1","speed",0.431,TRUE,"nw_very_low"
"1","speed",0.426,TRUE,"very_low"
"1","speed",0.514,FALSE,"very_low"
"1","speed",0.475,TRUE,"High"
"1","speed",0.578,TRUE,"very_low"
"1","speed",0.445,TRUE,"nw_High"
"1","speed",0.392,TRUE,"nw_low"
"1","speed",0.485,TRUE,"High"
"1","speed",0.489,TRUE,"High"
"1","speed",0.485,TRUE,"nw_low"
"1","speed",0.583,TRUE,"High"
"1","speed",0.505,TRUE,"nw_low"
"1","speed",0.822,TRUE,"nw_low"
"1","speed",0.643,TRUE,"High"
"1","speed",0.426,TRUE,"nw_low"
"1","speed",0.701,TRUE,"low"
"1","speed",0.427,TRUE,"nw_very_low"
"1","speed",0.46,TRUE,"nw_very_low"
"1","speed",0.563,TRUE,"low"
"1","speed",0.455,TRUE,"nw_very_low"
"1","speed",0.456,TRUE,"low"
"1","speed",0.47,TRUE,"low"
"1","speed",0.636,FALSE,"nw_low"
"1","speed",0.749,TRUE,"nw_very_low"
"1","speed",0.475,TRUE,"High"
"1","speed",0.475,TRUE,"nw_High"
"1","speed",0.627,FALSE,"very_low"
"1","speed",0.558,TRUE,"nw_High"
"1","speed",0.451,TRUE,"nw_low"
"1","speed",0.426,TRUE,"low"
"1","speed",0.411,TRUE,"High"
"1","speed",0.506,TRUE,"nw_very_low"
"1","speed",0.46,TRUE,"nw_High"
"1","speed",0.524,TRUE,"very_low"
"1","speed",0.608,TRUE,"very_low"
"1","speed",0.417,TRUE,"nw_very_low"
"1","speed",0.568,TRUE,"nw_High"
"1","speed",1.028,FALSE,"very_low"
"1","speed",0.443,TRUE,"nw_High"
"1","speed",0.431,FALSE,"very_low"
"1","speed",0.47,TRUE,"nw_low"
"1","speed",0.475,TRUE,"low"
"1","speed",0.457,TRUE,"nw_low"
"1","speed",0.407,TRUE,"very_low"
"1","speed",0.397,TRUE,"nw_low"
"1","speed",0.524,TRUE,"very_low"
"1","speed",0.651,TRUE,"nw_very_low"
"1","speed",0.475,TRUE,"High"
"1","speed",0.475,TRUE,"nw_low"
"1","speed",0.539,TRUE,"nw_High"
"1","speed",0.47,TRUE,"nw_very_low"
"1","speed",0.372,TRUE,"nw_High"
"1","speed",0.485,FALSE,"nw_High"
"1","speed",0.475,TRUE,"nw_very_low"
"1","speed",0.574,TRUE,"High"
"1","speed",0.425,TRUE,"nw_High"
"1","speed",0.559,FALSE,"very_low"
"1","speed",0.886,TRUE,"very_low"
"1","speed",0.516,TRUE,"nw_low"
"1","speed",0.47,TRUE,"nw_High"
"1","speed",0.48,FALSE,"very_low"
"1","speed",0.833,TRUE,"nw_High"
"1","speed",0.614,TRUE,"High"
"1","speed",0.446,TRUE,"nw_very_low"
"1","speed",0.881,TRUE,"nw_very_low"
"1","speed",0.526,TRUE,"High"
"1","speed",0.534,TRUE,"nw_High"
"1","speed",0.656,TRUE,"nw_low"
"1","speed",0.431,TRUE,"nw_very_low"
"1","speed",0.49,TRUE,"nw_low"
"1","speed",0.602,TRUE,"very_low"
"1","speed",0.509,TRUE,"low"
"1","speed",0.505,TRUE,"nw_High"
"1","speed",0.504,TRUE,"low"
"1","speed",0.446,TRUE,"nw_very_low"
"1","speed",0.739,TRUE,"High"
"1","accuracy",0.734,FALSE,"nw_low"
"1","accuracy",0.536,TRUE,"nw_very_low"
"1","accuracy",0.514,TRUE,"High"
"1","accuracy",0.466,TRUE,"nw_High"
"1","accuracy",0.446,TRUE,"High"
"1","accuracy",0.505,TRUE,"nw_High"
"1","accuracy",0.564,TRUE,"low"
"1","accuracy",0.455,TRUE,"nw_low"
"1","accuracy",0.685,TRUE,"nw_High"
"1","accuracy",0.544,TRUE,"High"
"1","accuracy",0.773,TRUE,"very_low"
"1","accuracy",1.381,TRUE,"low"
"1","accuracy",0.612,TRUE,"nw_low"
"1","accuracy",0.739,TRUE,"very_low"
"1","accuracy",0.896,TRUE,"nw_low"
"1","accuracy",0.778,TRUE,"very_low"
"1","accuracy",0.563,TRUE,"nw_High"
"1","accuracy",0.539,TRUE,"nw_very_low"
"1","accuracy",0.485,TRUE,"low"
"1","accuracy",0.548,TRUE,"High"
"1","accuracy",0.47,TRUE,"High"
"1","accuracy",0.548,TRUE,"low"
"1","accuracy",0.759,TRUE,"nw_High"
"1","accuracy",0.627,TRUE,"nw_very_low"
"1","accuracy",0.47,TRUE,"nw_very_low"
"1","accuracy",0.482,TRUE,"nw_very_low"
"1","accuracy",0.578,FALSE,"very_low"
"1","accuracy",1.114,TRUE,"low"
"1","accuracy",0.666,TRUE,"very_low"
"1","accuracy",0.661,TRUE,"nw_low"
"1","accuracy",0.543,TRUE,"High"
"1","accuracy",0.608,TRUE,"very_low"
"1","accuracy",0.539,TRUE,"low"
"1","accuracy",0.504,TRUE,"nw_High"
"1","accuracy",0.47,FALSE,"very_low"
"1","accuracy",0.644,TRUE,"low"
"1","accuracy",0.524,TRUE,"nw_low"
"1","accuracy",0.485,TRUE,"High"
"1","accuracy",0.583,TRUE,"nw_High"
"1","accuracy",0.597,TRUE,"nw_low"
"1","accuracy",0.431,TRUE,"nw_very_low"
"1","accuracy",0.583,TRUE,"High"
"1","accuracy",0.602,TRUE,"nw_High"
"1","accuracy",0.534,TRUE,"low"
"1","accuracy",0.475,FALSE,"very_low"
"1","accuracy",0.614,TRUE,"very_low"
"1","accuracy",0.607,TRUE,"High"
"1","accuracy",0.808,TRUE,"nw_low"
"1","accuracy",0.578,TRUE,"nw_very_low"
"1","accuracy",0.509,TRUE,"nw_very_low"
"1","accuracy",0.573,TRUE,"High"
"1","accuracy",0.744,TRUE,"very_low"
"1","accuracy",0.705,TRUE,"low"
"1","accuracy",0.549,TRUE,"very_low"
"1","accuracy",0.583,TRUE,"nw_High"
"1","accuracy",0.573,TRUE,"low"
"1","accuracy",0.465,TRUE,"nw_very_low"
"1","accuracy",0.857,TRUE,"very_low"
"1","accuracy",0.636,TRUE,"very_low"
"1","accuracy",0.495,TRUE,"nw_low"
"1","accuracy",0.455,TRUE,"High"
"1","accuracy",0.651,TRUE,"nw_very_low"
"1","accuracy",0.666,TRUE,"nw_High"
"1","accuracy",0.563,TRUE,"low"
"1","accuracy",0.456,TRUE,"nw_very_low"
"1","accuracy",1.503,TRUE,"very_low"
"1","accuracy",0.549,TRUE,"High"
"1","accuracy",0.621,TRUE,"nw_very_low"
"1","accuracy",0.666,TRUE,"nw_High"
"1","accuracy",0.51,TRUE,"nw_low"
"1","accuracy",0.539,TRUE,"nw_High"
"1","accuracy",0.852,TRUE,"nw_very_low"
"1","accuracy",0.622,FALSE,"nw_low"
"1","accuracy",0.487,TRUE,"nw_low"
"1","accuracy",0.602,TRUE,"very_low"
"1","accuracy",0.466,TRUE,"nw_very_low"
"1","accuracy",0.539,TRUE,"nw_low"
"1","accuracy",0.602,TRUE,"low"
"1","accuracy",0.725,TRUE,"High"
"1","accuracy",0.685,TRUE,"low"
"1","accuracy",0.573,TRUE,"nw_low"
"1","accuracy",0.573,FALSE,"nw_High"
"1","accuracy",0.61,TRUE,"High"
"1","accuracy",0.509,TRUE,"High"
"1","accuracy",0.516,TRUE,"nw_High"
"1","accuracy",0.582,TRUE,"low"
"1","accuracy",0.51,TRUE,"low"
"1","accuracy",0.494,TRUE,"nw_very_low"
"1","accuracy",0.514,TRUE,"low"
"1","accuracy",0.637,TRUE,"High"
"1","accuracy",0.631,TRUE,"nw_low"
"1","accuracy",0.529,TRUE,"nw_very_low"
"1","accuracy",0.549,TRUE,"nw_low"
"1","accuracy",0.626,TRUE,"nw_High"
"1","accuracy",0.568,TRUE,"nw_High"
"1","accuracy",0.671,TRUE,"very_low"
"1","speed",0.548,TRUE,"High"
"1","speed",0.627,FALSE,"nw_low"
"1","speed",1.248,TRUE,"nw_low"
"1","speed",0.512,TRUE,"nw_very_low"
"1","speed",0.612,TRUE,"low"
"1","speed",0.47,TRUE,"very_low"
"1","speed",0.553,FALSE,"very_low"
"1","speed",0.534,TRUE,"low"
"1","speed",0.509,FALSE,"nw_very_low"
"1","speed",0.461,TRUE,"High"
"1","speed",0.73,TRUE,"nw_High"
"1","speed",0.529,TRUE,"nw_very_low"
"1","speed",0.641,TRUE,"low"
"1","speed",0.441,TRUE,"High"
"1","speed",0.651,TRUE,"nw_very_low"
"1","speed",0.456,TRUE,"High"
"1","speed",0.49,TRUE,"low"
"1","speed",1.371,TRUE,"High"
"1","speed",0.458,TRUE,"nw_very_low"
"1","speed",0.592,TRUE,"low"
"1","speed",0.671,TRUE,"nw_low"
"1","speed",0.5,TRUE,"nw_High"
"1","speed",0.441,TRUE,"nw_low"
"1","speed",0.49,TRUE,"nw_High"
"1","speed",0.421,TRUE,"nw_low"
"1","speed",0.7,TRUE,"very_low"
"1","speed",0.495,TRUE,"nw_low"
"1","speed",0.462,TRUE,"nw_low"
"1","speed",0.456,TRUE,"very_low"
"1","speed",0.49,TRUE,"low"
"1","speed",0.553,TRUE,"nw_low"
"1","speed",0.441,TRUE,"nw_very_low"
"1","speed",0.445,TRUE,"low"
"1","speed",0.593,TRUE,"nw_High"
"1","speed",0.719,TRUE,"very_low"
"1","speed",0.593,TRUE,"nw_High"
"1","speed",0.715,FALSE,"very_low"
"1","speed",0.543,TRUE,"High"
"1","speed",0.436,FALSE,"High"
"1","speed",0.671,TRUE,"High"
"1","speed",0.504,TRUE,"nw_low"
"1","speed",0.495,TRUE,"low"
"1","speed",0.427,TRUE,"nw_very_low"
"1","speed",0.603,TRUE,"very_low"
"1","speed",0.519,TRUE,"low"
"1","speed",0.504,TRUE,"nw_low"
"1","speed",0.475,TRUE,"High"
"1","speed",0.622,TRUE,"nw_very_low"
"1","speed",0.55,TRUE,"nw_High"
"1","speed",0.504,TRUE,"High"
"1","speed",0.49,TRUE,"low"
"1","speed",0.441,TRUE,"High"
"1","speed",0.455,TRUE,"nw_High"
"1","speed",0.441,TRUE,"nw_very_low"
"1","speed",0.48,FALSE,"low"
"1","speed",1.468,TRUE,"nw_High"
"1","speed",0.483,TRUE,"nw_High"
"1","speed",0.44,FALSE,"very_low"
"1","speed",0.456,TRUE,"low"
"1","speed",0.529,TRUE,"very_low"
"1","speed",0.431,TRUE,"very_low"
"1","speed",0.656,TRUE,"very_low"
"1","speed",0.509,TRUE,"very_low"
"1","speed",0.392,TRUE,"low"
"1","speed",0.631,TRUE,"nw_High"
"1","speed",0.461,TRUE,"nw_low"
"1","speed",0.49,TRUE,"nw_High"
"1","speed",0.431,FALSE,"very_low"
"1","speed",0.465,TRUE,"High"
"1","speed",0.431,TRUE,"High"
"1","speed",0.593,FALSE,"low"
"1","speed",0.45,TRUE,"nw_very_low"
"1","speed",0.71,TRUE,"very_low"
"1","speed",0.553,TRUE,"nw_very_low"
"1","speed",0.397,TRUE,"High"
"1","speed",0.514,TRUE,"nw_low"
"1","speed",0.49,TRUE,"nw_very_low"
"1","speed",0.538,TRUE,"nw_very_low"
"1","speed",0.421,TRUE,"nw_High"
"1","speed",0.554,TRUE,"High"
"1","speed",0.411,TRUE,"low"
"1","speed",0.514,TRUE,"nw_High"
"1","speed",0.412,TRUE,"nw_low"
"1","speed",0.641,TRUE,"very_low"
"1","speed",0.436,TRUE,"nw_very_low"
"1","speed",0.48,TRUE,"nw_High"
"1","speed",0.455,TRUE,"low"
"1","speed",0.485,TRUE,"nw_High"
"1","speed",0.411,FALSE,"very_low"
"1","speed",1.195,TRUE,"nw_High"
"1","speed",0.492,TRUE,"nw_low"
"1","speed",0.485,TRUE,"High"
"1","speed",0.484,TRUE,"nw_low"
"1","speed",0.48,TRUE,"nw_very_low"
"1","speed",0.421,TRUE,"nw_very_low"
"1","speed",0.49,TRUE,"nw_low"
"1","accuracy",0.715,TRUE,"very_low"
"1","accuracy",0.597,TRUE,"very_low"
"1","accuracy",0.549,TRUE,"low"
"1","accuracy",0.544,TRUE,"nw_very_low"
"1","accuracy",0.465,TRUE,"low"
"1","accuracy",0.441,TRUE,"very_low"
"1","accuracy",0.587,TRUE,"very_low"
"1","accuracy",0.456,TRUE,"nw_very_low"
"1","accuracy",0.485,TRUE,"High"
"1","accuracy",0.485,TRUE,"nw_High"
"1","accuracy",0.47,TRUE,"nw_low"
"1","accuracy",0.911,TRUE,"nw_low"
"1","accuracy",0.514,FALSE,"nw_High"
"1","accuracy",0.507,TRUE,"nw_low"
"1","accuracy",0.455,TRUE,"very_low"
"1","accuracy",0.519,TRUE,"low"
"1","accuracy",0.505,TRUE,"nw_very_low"
"1","accuracy",0.533,TRUE,"very_low"
"1","accuracy",0.52,TRUE,"High"
"1","accuracy",0.436,TRUE,"nw_High"
"1","accuracy",0.431,TRUE,"nw_very_low"
"1","accuracy",0.505,TRUE,"low"
"1","accuracy",0.426,TRUE,"nw_High"
"1","accuracy",0.548,TRUE,"nw_low"
"1","accuracy",0.451,TRUE,"nw_High"
"1","accuracy",0.441,FALSE,"very_low"
"1","accuracy",1.344,FALSE,"low"
"1","accuracy",0.576,TRUE,"High"
"1","accuracy",0.533,TRUE,"nw_very_low"
"1","accuracy",0.642,TRUE,"low"
"1","accuracy",0.68,TRUE,"nw_very_low"
"1","accuracy",0.534,TRUE,"very_low"
"1","accuracy",0.47,TRUE,"low"
"1","accuracy",0.426,TRUE,"nw_low"
"1","accuracy",0.416,TRUE,"High"
"1","accuracy",0.632,TRUE,"nw_High"
"1","accuracy",0.558,FALSE,"very_low"
"1","accuracy",0.624,TRUE,"High"
"1","accuracy",0.524,TRUE,"nw_High"
"1","accuracy",0.51,TRUE,"nw_High"
"1","accuracy",0.554,TRUE,"low"
"1","accuracy",0.48,TRUE,"High"
"1","accuracy",0.754,TRUE,"low"
"1","accuracy",0.461,TRUE,"High"
"1","accuracy",0.524,TRUE,"nw_High"
"1","accuracy",0.436,TRUE,"High"
"1","accuracy",0.431,TRUE,"High"
"1","accuracy",0.647,TRUE,"very_low"
"1","accuracy",0.543,TRUE,"nw_low"
"1","accuracy",0.49,TRUE,"nw_High"
"1","accuracy",0.475,TRUE,"High"
"1","accuracy",0.651,TRUE,"nw_low"
"1","accuracy",0.548,TRUE,"nw_High"
"1","accuracy",0.505,TRUE,"very_low"
"1","accuracy",0.421,TRUE,"High"
"1","accuracy",0.421,TRUE,"High"
"1","accuracy",0.514,TRUE,"nw_very_low"
"1","accuracy",0.529,TRUE,"nw_low"
"1","accuracy",0.524,TRUE,"low"
"1","accuracy",0.485,TRUE,"nw_very_low"
"1","accuracy",0.734,TRUE,"nw_High"
"1","accuracy",0.5,TRUE,"nw_low"
"1","accuracy",0.515,TRUE,"low"
"1","accuracy",0.866,TRUE,"nw_low"
"1","accuracy",0.509,FALSE,"very_low"
"1","accuracy",0.522,TRUE,"nw_low"
"1","accuracy",0.495,TRUE,"low"
"1","accuracy",0.475,TRUE,"nw_low"
"1","accuracy",0.603,TRUE,"very_low"
"1","accuracy",0.45,TRUE,"High"
"1","accuracy",0.475,TRUE,"nw_very_low"
"1","accuracy",0.48,TRUE,"nw_low"
"1","accuracy",0.504,TRUE,"very_low"
"1","accuracy",0.431,TRUE,"High"
"1","accuracy",0.514,TRUE,"nw_very_low"
"1","accuracy",0.48,TRUE,"nw_very_low"
"1","accuracy",0.514,FALSE,"nw_High"
"1","accuracy",0.429,TRUE,"nw_High"
"1","accuracy",0.421,TRUE,"nw_low"
"1","accuracy",0.47,TRUE,"nw_High"
"1","accuracy",0.642,TRUE,"low"
"1","accuracy",0.538,TRUE,"very_low"
"1","accuracy",0.578,TRUE,"low"
"1","accuracy",0.465,FALSE,"low"
"1","accuracy",0.669,TRUE,"nw_High"
"1","accuracy",0.51,TRUE,"nw_very_low"
"1","accuracy",0.582,TRUE,"High"
"1","accuracy",0.505,TRUE,"nw_very_low"
"1","accuracy",0.472,TRUE,"nw_low"
"1","accuracy",0.392,TRUE,"nw_very_low"
"1","accuracy",0.461,TRUE,"nw_very_low"
"1","accuracy",0.431,TRUE,"nw_very_low"
"1","accuracy",0.603,TRUE,"very_low"
"1","accuracy",0.675,FALSE,"nw_low"
"1","accuracy",0.439,FALSE,"High"
"1","accuracy",0.898,TRUE,"low"
"1","speed",0.743,TRUE,"High"
"1","speed",0.412,TRUE,"low"
"1","speed",0.514,TRUE,"nw_High"
"1","speed",0.382,FALSE,"very_low"
"1","speed",0.563,TRUE,"very_low"
"1","speed",0.455,TRUE,"nw_High"
"1","speed",0.558,TRUE,"nw_very_low"
"1","speed",0.5,TRUE,"nw_High"
"1","speed",0.71,TRUE,"very_low"
"1","speed",0.455,TRUE,"nw_very_low"
"1","speed",0.446,TRUE,"High"
"1","speed",0.475,TRUE,"nw_low"
"1","speed",0.45,TRUE,"nw_low"
"1","speed",0.47,TRUE,"nw_High"
"1","speed",0.436,TRUE,"very_low"
"1","speed",0.529,FALSE,"nw_High"
"1","speed",0.47,TRUE,"low"
"1","speed",0.494,TRUE,"nw_low"
"1","speed",0.471,TRUE,"nw_low"
"1","speed",0.446,TRUE,"High"
"1","speed",0.774,TRUE,"low"
"1","speed",0.595,FALSE,"low"
"1","speed",0.382,TRUE,"nw_High"
"1","speed",0.446,TRUE,"very_low"
"1","speed",0.382,FALSE,"nw_High"
"1","speed",0.637,TRUE,"High"
"1","speed",0.445,TRUE,"nw_High"
"1","speed",0.622,TRUE,"High"
"1","speed",0.69,TRUE,"nw_High"
"1","speed",0.534,TRUE,"low"
"1","speed",0.436,TRUE,"nw_very_low"
"1","speed",0.455,TRUE,"High"
"1","speed",0.554,TRUE,"nw_High"
"1","speed",0.402,TRUE,"nw_very_low"
"1","speed",0.534,TRUE,"High"
"1","speed",0.817,FALSE,"very_low"
"1","speed",0.414,TRUE,"nw_very_low"
"1","speed",0.441,TRUE,"nw_very_low"
"1","speed",0.411,TRUE,"nw_High"
"1","speed",0.48,TRUE,"nw_very_low"
"1","speed",0.646,TRUE,"nw_low"
"1","speed",0.573,TRUE,"low"
"1","speed",0.416,TRUE,"nw_High"
"1","speed",0.48,TRUE,"nw_High"
"1","speed",0.533,TRUE,"High"
"1","speed",0.597,TRUE,"low"
"1","speed",0.554,TRUE,"nw_High"
"1","speed",0.529,FALSE,"High"
"1","speed",0.554,TRUE,"High"
"1","speed",0.494,TRUE,"nw_low"
"1","speed",0.568,TRUE,"nw_low"
"1","speed",0.441,TRUE,"nw_very_low"
"1","speed",0.543,TRUE,"very_low"
"1","speed",0.49,TRUE,"low"
"1","speed",0.411,TRUE,"very_low"
"1","speed",0.48,TRUE,"low"
"1","speed",0.416,TRUE,"nw_low"
"1","speed",0.441,TRUE,"nw_very_low"
"1","speed",0.416,TRUE,"High"
"1","speed",0.593,TRUE,"nw_very_low"
"1","speed",0.441,FALSE,"very_low"
"1","speed",0.49,TRUE,"nw_low"
"1","speed",0.651,TRUE,"low"
"1","speed",0.549,TRUE,"low"
"1","speed",0.47,TRUE,"very_low"
"1","speed",0.387,TRUE,"nw_High"
"1","speed",0.394,TRUE,"nw_low"
"1","speed",0.372,TRUE,"nw_very_low"
"1","speed",0.446,FALSE,"nw_very_low"
"1","speed",0.558,TRUE,"low"
"1","speed",0.46,TRUE,"High"
"1","speed",0.583,TRUE,"nw_low"
"1","speed",0.631,TRUE,"low"
"1","speed",0.676,TRUE,"very_low"
"1","speed",0.68,TRUE,"nw_low"
"1","speed",0.534,TRUE,"very_low"
"1","speed",0.544,TRUE,"nw_low"
"1","speed",0.46,TRUE,"nw_very_low"
"1","speed",0.48,TRUE,"nw_low"
"1","speed",0.68,TRUE,"low"
"1","speed",0.539,TRUE,"very_low"
"1","speed",0.548,TRUE,"very_low"
"1","speed",0.544,TRUE,"nw_very_low"
"1","speed",0.401,TRUE,"nw_low"
"1","speed",0.505,TRUE,"very_low"
"1","speed",0.422,TRUE,"High"
"1","speed",0.568,TRUE,"very_low"
"1","speed",0.524,FALSE,"low"
"1","speed",0.564,TRUE,"High"
"1","speed",0.45,TRUE,"High"
"1","speed",0.495,TRUE,"nw_low"
"1","speed",0.476,TRUE,"low"
"1","speed",0.422,TRUE,"High"
"1","speed",0.582,TRUE,"nw_very_low"
"1","speed",0.412,TRUE,"nw_very_low"
"1","speed",0.421,TRUE,"nw_High"
"1","accuracy",0.729,FALSE,"very_low"
"1","accuracy",0.516,TRUE,"High"
"1","accuracy",0.534,TRUE,"nw_low"
"1","accuracy",0.441,TRUE,"nw_High"
"1","accuracy",0.46,TRUE,"nw_low"
"1","accuracy",0.465,TRUE,"very_low"
"1","accuracy",0.446,TRUE,"nw_High"
"1","accuracy",0.773,TRUE,"nw_High"
"1","accuracy",0.603,TRUE,"low"
"1","accuracy",0.485,TRUE,"nw_High"
"1","accuracy",0.51,TRUE,"nw_very_low"
"1","accuracy",0.48,TRUE,"nw_very_low"
"1","accuracy",0.524,TRUE,"very_low"
"1","accuracy",0.524,TRUE,"nw_High"
